  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
  1   -0.3240017713E+01    0.2668561449E+02   -0.3240017713E+01
  1   -0.3279178817E+01    0.2654353357E+02   -0.3279178817E+01
