  1   -0.4496325054E+01    0.2550290494E+02   -0.4496325054E+01
  1   -0.4496292412E+01    0.2550293757E+02   -0.4496292412E+01
  1   -0.4496226872E+01    0.2550300305E+02   -0.4496226872E+01
  1   -0.4496228267E+01    0.2550300148E+02   -0.4496228267E+01
  1   -0.4496471341E+01    0.2550275798E+02   -0.4496471341E+01
  1   -0.4497216537E+01    0.2550201178E+02   -0.4497216537E+01
  1   -0.4498821798E+01    0.2550040425E+02   -0.4498821798E+01
  1   -0.4501752515E+01    0.2549746852E+02   -0.4501752515E+01
  1   -0.4506585837E+01    0.2549262431E+02   -0.4506585837E+01
  1   -0.4514002814E+01    0.2548518401E+02   -0.4514002814E+01
  1   -0.4524753750E+01    0.2547438362E+02   -0.4524753750E+01
  1   -0.4539563467E+01    0.2545947005E+02   -0.4539563467E+01
  1   -0.4558908860E+01    0.2543990851E+02   -0.4558908860E+01
  1   -0.4582555098E+01    0.2541581647E+02   -0.4582555098E+01
  1   -0.4608706014E+01    0.2538875507E+02   -0.4608706014E+01
  1   -0.4632674621E+01    0.2536294721E+02   -0.4632674621E+01
  1   -0.4645207570E+01    0.2534674514E+02   -0.4645207570E+01
  1   -0.4631057092E+01    0.2535368023E+02   -0.4631057092E+01
  1   -0.4568947088E+01    0.2540182359E+02   -0.4568947088E+01
  1   -0.4434276477E+01    0.2550989632E+02   -0.4434276477E+01
  1   -0.4205183895E+01    0.2568908108E+02   -0.4205183895E+01
  1   -0.3871047879E+01    0.2593051029E+02   -0.3871047879E+01
  1   -0.3441708075E+01    0.2618765975E+02   -0.3441708075E+01
  1   -0.2959100304E+01    0.2634446386E+02   -0.2959100304E+01
  1   -0.2528159437E+01    0.2612743889E+02   -0.2528159437E+01
  1   -0.2421960849E+01    0.2482156389E+02   -0.2421960849E+01
  1   -0.3282068166E+01    0.2052335152E+02   -0.3282068166E+01
  1   -0.5145870832E+01    0.1005918414E+02   -0.5145870832E+01
  1   -0.1459553258E+01   -0.2754417480E+01   -0.1459553258E+01
  1    0.1112470033E+02   -0.5840522907E+01    0.1112470033E+02
  1    0.2031393051E+02   -0.4365894291E+01    0.2031393051E+02
  1    0.2386451711E+02   -0.3847534331E+01    0.2386451711E+02
  1    0.2488690280E+02   -0.4032963666E+01    0.2488690280E+02
  1    0.2509127087E+02   -0.4315994482E+01    0.2509127087E+02
  1    0.2510664647E+02   -0.4434009026E+01    0.2510664647E+02
  1    0.2509126884E+02   -0.4315992063E+01    0.2509126884E+02
  1    0.2488689334E+02   -0.4032961045E+01    0.2488689334E+02
  1    0.2386448355E+02   -0.3847537902E+01    0.2386448355E+02
  1    0.2031383016E+02   -0.4365916694E+01    0.2031383016E+02
  1    0.1112448755E+02   -0.5840542932E+01    0.1112448755E+02
  1   -0.1459717964E+01   -0.2754269339E+01   -0.1459717964E+01
  1   -0.5145853160E+01    0.1005941528E+02   -0.5145853160E+01
  1   -0.3282039455E+01    0.2052346991E+02   -0.3282039455E+01
