  1   -0.2799811723E+01    0.2720004964E+02   -0.2799811723E+01   -0.2799811723E+01    0.2720004964E+02
  1   -0.2799811719E+01    0.2720004964E+02   -0.2799811719E+01   -0.2799811719E+01    0.2720004964E+02
  1   -0.2799811739E+01    0.2720004962E+02   -0.2799811739E+01   -0.2799811739E+01    0.2720004962E+02
  1   -0.2799811887E+01    0.2720004947E+02   -0.2799811887E+01   -0.2799811887E+01    0.2720004947E+02
  1   -0.2799812357E+01    0.2720004900E+02   -0.2799812357E+01   -0.2799812357E+01    0.2720004900E+02
  1   -0.2799813449E+01    0.2720004790E+02   -0.2799813449E+01   -0.2799813449E+01    0.2720004790E+02
  1   -0.2799815554E+01    0.2720004579E+02   -0.2799815554E+01   -0.2799815554E+01    0.2720004579E+02
  1   -0.2799819064E+01    0.2720004228E+02   -0.2799819064E+01   -0.2799819064E+01    0.2720004228E+02
  1   -0.2799824105E+01    0.2720003723E+02   -0.2799824105E+01   -0.2799824105E+01    0.2720003723E+02
  1   -0.2799829985E+01    0.2720003135E+02   -0.2799829985E+01   -0.2799829985E+01    0.2720003135E+02
  1   -0.2799834222E+01    0.2720002712E+02   -0.2799834222E+01   -0.2799834222E+01    0.2720002712E+02
  1   -0.2799831068E+01    0.2720003031E+02   -0.2799831068E+01   -0.2799831068E+01    0.2720003031E+02
  1   -0.2799809750E+01    0.2720005171E+02   -0.2799809750E+01   -0.2799809750E+01    0.2720005171E+02
  1   -0.2799753214E+01    0.2720010839E+02   -0.2799753214E+01   -0.2799753214E+01    0.2720010839E+02
  1   -0.2799639311E+01    0.2720022251E+02   -0.2799639311E+01   -0.2799639311E+01    0.2720022251E+02
  1   -0.2799448099E+01    0.2720041399E+02   -0.2799448099E+01   -0.2799448099E+01    0.2720041399E+02
  1   -0.2799180767E+01    0.2720068150E+02   -0.2799180767E+01   -0.2799180767E+01    0.2720068150E+02
  1   -0.2798896463E+01    0.2720096557E+02   -0.2798896463E+01   -0.2798896463E+01    0.2720096557E+02
  1   -0.2798770317E+01    0.2720109022E+02   -0.2798770317E+01   -0.2798770317E+01    0.2720109022E+02
  1   -0.2799165943E+01    0.2720068979E+02   -0.2799165943E+01   -0.2799165943E+01    0.2720068979E+02
  1   -0.2800696807E+01    0.2719914505E+02   -0.2800696807E+01   -0.2800696807E+01    0.2719914505E+02
  1   -0.2804225401E+01    0.2719557597E+02   -0.2804225401E+01   -0.2804225401E+01    0.2719557597E+02
  1   -0.2810720845E+01    0.2718895677E+02   -0.2810720845E+01   -0.2810720845E+01    0.2718895677E+02
  1   -0.2820845941E+01    0.2717843829E+02   -0.2820845941E+01   -0.2820845941E+01    0.2717843829E+02
  1   -0.2833980647E+01    0.2716402838E+02   -0.2833980647E+01   -0.2833980647E+01    0.2716402838E+02
  1   -0.2845939041E+01    0.2714792368E+02   -0.2845939041E+01   -0.2845939041E+01    0.2714792368E+02
  1   -0.2844106990E+01    0.2713637036E+02   -0.2844106990E+01   -0.2844106990E+01    0.2713637036E+02
  1   -0.2800594354E+01    0.2713710722E+02   -0.2800594354E+01   -0.2800594354E+01    0.2713710722E+02
  1   -0.2677161613E+01    0.2712342525E+02   -0.2677161613E+01   -0.2677161613E+01    0.2712342525E+02
  1   -0.2517562233E+01    0.2681520740E+02   -0.2517562233E+01   -0.2517562233E+01    0.2681520740E+02
  1   -0.3112141348E+01    0.2425852999E+02   -0.3112141348E+01   -0.3112141348E+01    0.2425852999E+02
  1   -0.7130260051E+01    0.9479709793E+01   -0.7130260051E+01   -0.7130260051E+01    0.9479709793E+01
  1    0.1088235917E+02   -0.7272589835E+01    0.1088235917E+02    0.1088235917E+02   -0.7272589835E+01
  1    0.2409196657E+02   -0.3409462406E+01    0.2409196657E+02    0.2409196657E+02   -0.3409462406E+01
  1    0.2583820768E+02   -0.2844677083E+01    0.2583820768E+02    0.2583820768E+02   -0.2844677083E+01
  1    0.2334114117E+02   -0.3543067090E+01    0.2334114117E+02    0.2334114117E+02   -0.3543067090E+01
  1    0.7817112178E+01   -0.7161311729E+01    0.7817112178E+01    0.7817112178E+01   -0.7161311729E+01
  1   -0.6875548644E+01    0.1240500744E+02   -0.6875548644E+01   -0.6875548644E+01    0.1240500744E+02
  1   -0.2980973299E+01    0.2492314840E+02   -0.2980973299E+01   -0.2980973299E+01    0.2492314840E+02
  1   -0.2592931272E+01    0.2687378766E+02   -0.2592931272E+01   -0.2592931272E+01    0.2687378766E+02
  1   -0.2724254893E+01    0.2711984612E+02   -0.2724254893E+01   -0.2724254893E+01    0.2711984612E+02
  1   -0.2808150313E+01    0.2714480422E+02   -0.2808150313E+01   -0.2808150313E+01    0.2714480422E+02
  1   -0.2832812013E+01    0.2715301589E+02   -0.2832812013E+01   -0.2832812013E+01    0.2715301589E+02
  1   -0.2830857917E+01    0.2716487270E+02   -0.2830857917E+01   -0.2830857917E+01    0.2716487270E+02
  1   -0.2821528712E+01    0.2717714262E+02   -0.2821528712E+01   -0.2821528712E+01    0.2717714262E+02
  1   -0.2812465367E+01    0.2718706354E+02   -0.2812465367E+01   -0.2812465367E+01    0.2718706354E+02
  1   -0.2805846560E+01    0.2719392593E+02   -0.2805846560E+01   -0.2805846560E+01    0.2719392593E+02
  1   -0.2801757838E+01    0.2719808067E+02   -0.2801757838E+01   -0.2801757838E+01    0.2719808067E+02
