           1           1   4.5008610692674027E-002   4.5007770392678927E-002  0.25917637766505991       0.32540325818665117       0.32540325813798138       -4.1806601666409478        0.0000000000000000     

           1           2   4.5008656027697713E-002   4.5007804235215047E-002  0.25917633541344770       0.32540327828335519       0.32540327779094591       -4.1806601666409478        0.0000000000000000     

           1           3   4.5008791190080839E-002   4.5007907303518925E-002  0.25917619806928111       0.32540336223062272       0.32540336092689692       -4.1806601666409478        0.0000000000000000     

           1           4   4.5008950047960045E-002   4.5008019064532362E-002  0.25917556787908391       0.32540311719358433       0.32540311893237406       -4.1806601666409478        0.0000000000000000     

           1           5   4.5009297177551616E-002   4.5008305121255900E-002  0.25917536507076394       0.32540343064523364       0.32540342855900584       -4.1806601666409478        0.0000000000000000     

           1           6   4.5009654169180791E-002   4.5008601770255646E-002  0.25917453290934844       0.32540332127297045       0.32540332062948435       -4.1806601666409478        0.0000000000000000     

           1           7   4.5010133313360116E-002   4.5009027106259876E-002  0.25917368612661007       0.32540338073574121       0.32540337968740612       -4.1806601666409478        0.0000000000000000     

           1           8   4.5010708942566417E-002   4.5009566549889940E-002  0.25917265222794655       0.32540345379352686       0.32540345217408118       -4.1806601666409478        0.0000000000000000     

           1           9   4.5011348795829458E-002   4.5010199426649161E-002  0.25917123317029078       0.32540337788960327       0.32540337794566521       -4.1806601666409478        0.0000000000000000     

           1          10   4.5012117475297854E-002   4.5010996455276626E-002  0.25916980563287001       0.32540348609569164       0.32540348537107161       -4.1806601666409478        0.0000000000000000     

           1          11   4.5012969306793958E-002   4.5011921540771375E-002  0.25916813647377390       0.32540358104882577       0.32540358009358777       -4.1806601666409478        0.0000000000000000     

           1          12   4.5013873405758527E-002   4.5012949492913158E-002  0.25916610532249984       0.32540352899050673       0.32540352987058668       -4.1806601666409478        0.0000000000000000     

           1          13   4.5014866132087557E-002   4.5014116561107549E-002  0.25916400926011834       0.32540357569576372       0.32540357701248490       -4.1806601666409478        0.0000000000000000     

           1          14   4.5015974293322401E-002   4.5015447363656529E-002  0.25916212266507854       0.32540395956071466       0.32540395719814069       -4.1806601666409478        0.0000000000000000     

           1          15   4.5017021111170667E-002   4.5016766666750245E-002  0.25915958077385753       0.32540384485287627       0.32540384555665319       -4.1806601666409478        0.0000000000000000     

           1          16   4.5018110036076309E-002   4.5018164785044640E-002  0.25915715717688398       0.32540388467287462       0.32540388644219592       -4.1806601666409478        0.0000000000000000     

           1          17   4.5019233601581665E-002   4.5019622775148517E-002  0.25915501101795657       0.32540418147734657       0.32540418104507302       -4.1806601666409478        0.0000000000000000     

           1          18   4.5020270805967155E-002   4.5021009664642599E-002  0.25915266467620746       0.32540422759605830       0.32540422808575592       -4.1806601666409478        0.0000000000000000     

           1          19   4.5021274347255134E-002   4.5022359812503611E-002  0.25915064606643451       0.32540444208652963       0.32540444131549773       -4.1806601666409478        0.0000000000000000     

           1          20   4.5022117391649963E-002   4.5023534491865337E-002  0.25914844948695043       0.32540431522649899       0.32540431763744404       -4.1806601666409478        0.0000000000000000     

           1          21   4.5022933171047823E-002   4.5024644139347814E-002  0.25914705089529888       0.32540465794518991       0.32540465711974442       -4.1806601666409478        0.0000000000000000     

           1          22   4.5023504467149873E-002   4.5025465026928280E-002  0.25914539100725231       0.32540447380504145       0.32540447656040233       -4.1806601666409478        0.0000000000000000     

           1          23   4.5023983426771282E-002   4.5026129285366402E-002  0.25914450092336233       0.32540464026535421       0.32540464171365613       -4.1806601666409478        0.0000000000000000     

